RMS_DE,Variance_DE,Mean_DE,STD_DE,Kurtosis_DE,Skewness_DE,Peak_DE,CrestFactor_DE,SNR_DE,Entropy_DE,Energy_DE,DE_Label
-0.67169,-0.53532,-0.68905,-0.66774,0.32148,0.39141,0.674,0.64464,2.2517,-0.75222,-0.6856,6
-0.65888,-0.53471,-0.68277,-0.6539,0.91776,0.94311,-0.23364,1.1145,0.55221,-0.68473,-0.67953,6
-0.67503,-0.53544,-0.6936,-0.67087,0.79673,0.77272,-1.2948,1.1049,-0.4343,-0.81943,-0.6845,6
-0.64787,-0.53409,-0.67569,-0.64233,1.2611,1.1917,0.37751,1.1988,0.038154,-0.69371,-0.67749,6
-0.67514,-0.5355,-0.68583,-0.67241,-0.30867,-0.2794,-0.099055,0.1056,0.58291,-0.65903,-0.67739,6
-0.67956,-0.53563,-0.6935,-0.67623,0.21891,0.20765,0.64467,0.69447,0.41758,-0.79499,-0.68852,6
-0.66711,-0.53516,-0.68121,-0.66373,0.10616,0.12916,0.91956,0.52285,0.66263,-0.63014,-0.67953,6
-0.67719,-0.53556,-0.69035,-0.67399,0.21355,0.21686,0.99762,0.46472,0.59341,-0.67005,-0.68496,6
-0.67179,-0.53537,-0.68295,-0.66895,-0.31069,-0.29575,-0.7482,-0.0071194,0.88506,-0.64482,-0.6797,6
-0.673,-0.5354,-0.68688,-0.66966,-0.33605,-0.22668,-0.34214,-0.15031,-0.032721,-0.7394,-0.67984,6
-0.67794,-0.5356,-0.68886,-0.67518,-0.37478,-0.29417,-1.194,-0.31127,0.1495,-0.66703,-0.68269,6
-0.66238,-0.53489,-0.68395,-0.65775,0.94709,0.93124,-0.41227,1.2399,0.33265,-0.67356,-0.68167,6
-0.65383,-0.53445,-0.67735,-0.64891,0.88506,0.90123,0.75602,1.2329,0.23767,-0.68569,-0.67349,6
-0.67683,-0.53556,-0.68781,-0.67404,-0.053714,-0.094735,0.61459,0.4499,-0.3705,-0.66091,-0.67978,6
-0.66372,-0.53502,-0.67685,-0.66051,-0.23516,-0.15905,0.48425,0.018998,1.5438,-0.59324,-0.66783,6
-0.66991,-0.53527,-0.68461,-0.66642,0.33858,0.36801,-1.9322,0.63117,-0.13008,-0.66616,-0.67679,6
-0.68113,-0.53571,-0.6914,-0.67851,-0.30745,-0.32421,-0.79172,0.033688,0.65154,-0.71198,-0.68356,6
-0.67241,-0.53535,-0.68943,-0.66853,0.78466,0.7041,-1.3432,1.0331,-0.70385,-0.73124,-0.68422,6
-0.67474,-0.53545,-0.69118,-0.67095,0.79362,0.74957,-1.1665,1.0727,-0.52696,-0.74112,-0.68519,6
-0.66824,-0.53519,-0.68446,-0.66448,0.62571,0.59879,-0.41252,0.97777,0.52805,-0.64025,-0.67976,6
-0.67132,-0.53533,-0.68487,-0.66804,0.61253,0.57031,-0.60003,0.77887,-0.20877,-0.63849,-0.67886,6
-0.67346,-0.53539,-0.6913,-0.66943,0.60395,0.58991,0.19121,0.9886,0.34894,-0.71551,-0.68477,6
-0.6688,-0.5352,-0.68735,-0.66465,1.2431,1.1124,-1.1717,1.2762,-0.51667,-0.69045,-0.68164,6
-0.66501,-0.53504,-0.6827,-0.66101,0.82072,0.77688,-1.723,1.0556,1.261,-0.676,-0.67758,6
-0.67485,-0.53548,-0.68677,-0.67188,-0.29574,-0.20565,-0.93051,-0.29464,0.21557,-0.64215,-0.67867,6
-0.67695,-0.53552,-0.69419,-0.67302,0.95925,0.87845,-1.1996,1.2835,-0.39496,-0.76294,-0.68599,6
-0.66396,-0.53494,-0.68933,-0.65876,0.76186,0.83695,-0.14885,1.1683,0.16459,-0.82285,-0.68404,6
-0.67135,-0.5353,-0.68956,-0.66726,0.3058,0.39721,0.28152,0.67859,0.3163,-0.76697,-0.68513,6
-0.67672,-0.53556,-0.68726,-0.67402,0.10643,0.088199,0.48094,0.58512,0.43775,-0.62086,-0.68477,6
-0.67188,-0.53535,-0.68591,-0.66851,-0.18937,-0.051768,-0.72415,0.10804,1.5894,-0.69212,-0.68225,6
-0.68998,-0.53597,-0.69972,-0.68754,-0.65358,-0.69843,-0.26652,-0.42208,-0.34136,-0.79598,-0.69086,6
-0.67041,-0.53524,-0.692,-0.66578,0.77912,0.80635,-1.5668,1.0594,0.27947,-0.76316,-0.68833,6
-0.62256,-0.53233,-0.65731,-0.61606,1.5468,1.4205,-1.3656,1.638,1.3473,-0.53495,-0.6545,6
-0.67343,-0.53538,-0.69272,-0.66917,1.0524,0.99458,-1.4467,1.0843,0.35429,-0.75079,-0.68841,6
-0.65623,-0.53455,-0.68323,-0.6508,0.95277,0.99311,0.29946,1.0568,1.6569,-0.77665,-0.6817,6
-0.66248,-0.53487,-0.68789,-0.65728,0.86391,0.87328,-0.83501,1.2098,1.0299,-0.83904,-0.68491,6
-0.66812,-0.53512,-0.69475,-0.66273,1.6853,1.5947,-1.1473,1.494,-0.89984,-0.86505,-0.68565,6
-0.66579,-0.53504,-0.68828,-0.66102,1.4535,1.2954,-1.7494,1.4023,0.15447,-0.70988,-0.68474,6
-0.6728,-0.53539,-0.68666,-0.66946,0.32671,0.29942,-1.7287,0.7702,-0.40057,-0.62533,-0.6798,6
-0.67822,-0.53557,-0.69454,-0.67446,-0.059878,0.080309,-1.4894,0.2141,0.81128,-0.81168,-0.68847,6
-0.67007,-0.53525,-0.68812,-0.666,0.089243,0.19464,-1.0891,0.40288,0.19999,-0.78307,-0.68726,6
-0.66547,-0.53505,-0.68393,-0.66133,0.59803,0.62196,-0.8319,0.8536,0.14263,-0.64419,-0.68213,6
-0.65911,-0.53475,-0.67937,-0.65469,1.1329,1.0202,-1.5095,1.1405,0.40137,-0.57533,-0.67858,6
-0.66827,-0.5352,-0.68328,-0.66473,0.21508,0.24015,-1.3766,0.54788,0.93605,-0.63665,-0.67737,6
-0.67197,-0.53538,-0.68289,-0.66918,-0.57031,-0.52108,-0.89803,-0.46592,0.10771,-0.6392,-0.67532,6
-0.67063,-0.53525,-0.69307,-0.66587,1.5555,1.4186,-1.3614,1.5564,-0.45205,-0.7817,-0.68793,6
-0.68115,-0.53569,-0.69524,-0.67779,0.34227,0.36503,-1.3567,0.61502,1.3762,-0.74516,-0.68999,6
-0.67479,-0.53546,-0.68982,-0.67125,0.53449,0.52528,-0.26416,0.7797,-0.25901,-0.65854,-0.68584,6
-0.66099,-0.53479,-0.68763,-0.65561,1.7484,1.5778,-0.95877,1.504,0.18607,-0.7686,-0.67998,6
-0.66008,-0.53485,-0.67268,-0.65695,-0.33913,-0.26915,-0.025961,-0.1271,0.33981,-0.57289,-0.67327,6
0.89321,0.34105,1.1261,0.8545,-0.87326,-0.95523,0.87499,-0.91206,1.7169,1.5744,1.107,7
1.4429,1.1023,1.5049,1.4332,-0.64171,-0.55948,0.27019,-0.76545,1.3128,1.5291,1.524,7
1.0479,0.5235,1.2726,1.0109,-0.85768,-0.91764,1.9041,-1.0424,2.0993,1.6078,1.116,7
2.296,2.594,2.5329,2.2575,-0.82437,-0.83677,0.84431,-1.1361,1.9035,1.5846,2.1253,7
1.3509,0.9122,1.6323,1.3042,-0.90109,-0.96552,1.8501,-1.32,1.8085,1.6781,1.7069,7
1.6022,1.2994,1.8637,1.5592,-0.87163,-0.92655,0.56146,-1.1488,2.3187,1.5652,1.9312,7
1.247,0.8055,1.3663,1.2281,-0.72255,-0.68841,1.5013,-0.88254,1.4995,1.5093,1.8046,7
0.96807,0.44694,1.1001,0.94704,-0.69138,-0.68725,1.547,-0.50184,0.56333,1.5453,0.87232,7
1.6118,1.3591,1.711,1.596,-0.63898,-0.58321,1.983,-0.51685,1.2037,1.5389,1.4013,7
1.8107,1.7317,1.7888,1.8138,-0.52361,-0.40679,0.80231,-0.49302,1.324,1.5192,1.9344,7
1.1384,0.67833,1.1726,1.1333,-0.57727,-0.4666,1.0286,-0.68271,0.89689,1.496,1.6467,7
0.79247,0.25306,0.91346,0.77327,-0.71819,-0.69648,0.87296,-1.0469,1.8942,1.4955,0.86705,7
1.2886,0.84473,1.487,1.2564,-0.67829,-0.66875,1.2245,-0.79005,1.7516,1.5881,1.2608,7
1.1651,0.66252,1.4293,1.1211,-0.89357,-0.96676,0.068604,-1.3682,0.91177,1.6436,1.6897,7
1.8078,1.7323,1.7648,1.8142,-0.50096,-0.38007,0.86861,-0.43955,1.0818,1.4992,2.1092,7
0.50806,-0.020225,0.64088,0.4867,-0.81037,-0.8302,0.77281,-0.9769,1.4076,1.3656,1.1658,7
1.3089,0.88898,1.4408,1.2879,-0.48629,-0.44724,0.60163,-0.21984,1.3567,1.6325,1.1552,7
1.8451,1.7112,2.1057,1.8024,-0.87537,-0.92302,1.9343,-1.128,0.6565,1.6061,1.8249,7
0.65048,0.098872,0.84051,0.61912,-0.86576,-0.92529,0.34074,-1.2883,1.1129,1.4308,1.2545,7
0.6964,0.14759,0.86073,0.66967,-0.69966,-0.71192,0.60656,-0.53856,1.2964,1.5604,1.1306,7
0.5651,0.029111,0.70107,0.54323,-0.81643,-0.84181,0.77651,-1.0447,1.3066,1.4256,0.72154,7
1.5821,1.2869,1.7717,1.5514,-0.78715,-0.78912,0.61105,-0.9367,1.539,1.5624,1.4104,7
0.9264,0.38507,1.1264,0.89362,-0.846,-0.89281,1.7361,-1.1512,0.62455,1.6288,1.2284,7
1.5938,1.3445,1.6364,1.5871,-0.5524,-0.47716,1.2909,-0.33422,0.76023,1.4919,2.5287,7
0.69357,0.15215,0.81484,0.67431,-0.78051,-0.77319,1.125,-1.0452,1.5819,1.4722,1.3759,7
1.3309,0.8924,1.5777,1.2903,-0.87784,-0.93472,0.015653,-1.1764,1.5265,1.6124,1.281,7
0.96902,0.43646,1.1586,0.93811,-0.64593,-0.63975,1.1287,-0.77287,1.7942,1.5396,1.3441,7
1.035,0.51232,1.2387,1.0017,-0.75928,-0.79347,1.0029,-0.67633,1.2662,1.6419,1.4743,7
0.71275,0.1706,0.83737,0.69292,-0.75547,-0.73785,0.58447,-0.96878,0.89633,1.3868,1.3457,7
0.66835,0.11391,0.87,0.63492,-0.82148,-0.88741,1.1744,-0.94309,1.701,1.4896,0.79643,7
1.8506,1.7401,2.0485,1.8185,-0.82639,-0.83735,1.0998,-1.194,2.0927,1.547,1.6897,7
1.2908,0.86182,1.4297,1.2686,-0.79026,-0.78296,0.21734,-1.0919,2.4145,1.5194,1.4665,7
1.5906,1.3411,1.6262,1.585,-0.67194,-0.59278,-0.23612,-0.90759,2.0032,1.4875,1.6638,7
0.81181,0.27706,0.91351,0.79586,-0.72902,-0.70212,-0.47301,-0.96491,1.7778,1.473,1.5216,7
0.92718,0.38523,1.1308,0.89375,-0.69243,-0.71747,0.32293,-0.54171,0.75724,1.5727,0.8708,7
1.7586,1.598,1.8875,1.7379,-0.74497,-0.71786,0.77722,-0.9174,1.2332,1.4892,1.481,7
0.78608,0.24459,0.91686,0.76521,-0.7751,-0.77705,0.24479,-0.98061,2.235,1.4265,1.111,7
0.56233,0.02418,0.71402,0.5377,-0.71067,-0.71451,0.25387,-0.66857,0.7819,1.5404,1.2816,7
1.2273,0.77907,1.3447,1.2087,-0.77475,-0.75721,1.7045,-1.062,2.046,1.4965,1.2443,7
1.9491,1.9211,2.1432,1.9177,-0.79663,-0.79438,-0.3901,-1.097,1.7778,1.5605,1.6632,7
0.74295,0.18299,0.96863,0.70528,-0.90822,-0.98738,0.86454,-1.382,1.6237,1.6222,1.7967,7
1.7206,1.5003,1.9632,1.6809,-0.83683,-0.86924,0.71678,-1.2435,1.0255,1.5058,2.0926,7
1.05,0.55015,1.1604,1.0325,-0.73121,-0.70501,0.79882,-0.92728,1.6854,1.4322,1.7428,7
1.6861,1.5054,1.6994,1.6839,-0.27499,-0.14688,0.18691,-0.15607,1.5755,1.6101,1.1225,7
1.5008,1.1356,1.7782,1.455,-0.86716,-0.92664,1.1364,-1.0841,1.4096,1.5829,1.6218,7
0.6071,0.056763,0.80716,0.57384,-0.79225,-0.8569,-0.37421,-0.8061,1.3204,1.4972,1.1545,7
1.4785,1.179,1.4485,1.4831,-0.60427,-0.46628,-0.21018,-0.99589,1.2938,1.4679,1.8859,7
0.79356,0.23873,0.99911,0.75962,-0.89834,-0.97426,0.50808,-1.3559,1.7366,1.4762,1.0362,7
2.3053,2.6254,2.508,2.2724,-0.78536,-0.77441,-0.43964,-1.0796,1.4469,1.544,1.8921,7
1.8265,1.7229,1.9367,1.8089,-0.70995,-0.6672,0.89624,-0.81869,2.0111,1.5705,2.3829,7
1.3913,0.98231,1.6269,1.3527,-0.87992,-0.93135,0.82589,-1.1774,2.2773,1.5986,2.1319,7
0.37044,-0.13455,0.52928,0.34425,-0.87365,-0.93264,0.674,-1.1073,1.0183,1.4296,1.2078,7
2.5434,3.1838,2.6489,2.5263,-0.69511,-0.64219,-0.23364,-0.90403,2.5516,1.6153,1.7517,7
2.8696,3.9651,2.9812,2.8513,-0.74099,-0.70816,-1.2948,-1.021,1.301,1.5246,2.5114,7
1.0311,0.54475,1.0514,1.0282,-0.57739,-0.48033,0.37751,-0.63543,1.4337,1.4313,2.1238,7
0.97148,0.44654,1.1256,0.94669,-0.77334,-0.79257,-0.099055,-0.72177,0.49339,1.4495,1.4308,7
1.0961,0.59782,1.2544,1.0707,-0.86596,-0.89423,0.64467,-1.3938,2.4055,1.5059,1.0849,7
1.0949,0.57875,1.333,1.0555,-0.84316,-0.90457,0.91956,-0.92073,1.6982,1.6445,1.0843,7
0.64403,0.084565,0.88165,0.60391,-0.91525,-1.0197,0.99762,-1.289,1.8427,1.5728,1.3509,7
0.80642,0.24236,1.0635,0.76309,-0.92716,-1.0405,-0.7482,-1.327,0.92673,1.5649,1.874,7
0.89954,0.38844,0.92077,0.89657,-0.34479,-0.19564,-0.34214,-0.54657,2.265,1.4053,0.90712,7
1.2415,0.77681,1.4524,1.2071,-0.86635,-0.90893,-1.194,-1.1643,1.4391,1.5527,1.0447,7
1.3051,0.86642,1.5094,1.2719,-0.84608,-0.87171,-0.41227,-1.1834,1.0115,1.512,1.3223,7
1.1382,0.68262,1.15,1.1365,-0.57635,-0.47383,0.75602,-0.6572,1.3202,1.4458,1.22,7
0.69817,0.15552,0.82631,0.67773,-0.75558,-0.76031,0.61459,-0.65227,0.87979,1.4036,1.1568,7
0.71213,0.1726,0.82128,0.69492,-0.72788,-0.70634,0.48425,-0.87167,2.2078,1.4217,0.92483,7
1.0517,0.52853,1.2749,1.015,-0.77044,-0.82676,-1.9322,-0.70908,1.455,1.593,1.1645,7
0.61957,0.070701,0.80495,0.589,-0.74215,-0.76217,-0.79172,-0.91201,0.79928,1.4815,0.99968,7
1.2814,0.88748,1.2465,1.2868,-0.57365,-0.44184,-1.3432,-0.88834,1.5625,1.4145,1.7469,7
0.33186,-0.16277,0.48819,0.30606,-0.86583,-0.92842,-1.1665,-1.1745,1.1747,1.3921,1.2036,7
1.0744,0.56955,1.2372,1.0482,-0.77707,-0.77957,-0.41252,-1.0213,1.831,1.5404,1.0467,7
0.89216,0.34723,1.0881,0.86005,-0.84532,-0.88557,-0.60003,-1.1268,0.99891,1.6049,1.2765,7
0.97225,0.43768,1.1743,0.93915,-0.79206,-0.82443,0.19121,-0.88735,1.1193,1.5914,1.3672,7
1.1463,0.71097,1.0696,1.1581,-0.42462,-0.26988,-1.1717,-0.42574,1.3205,1.3414,1.6974,7
0.51493,-0.014583,0.64933,0.49329,-0.7651,-0.76756,-1.723,-1.0313,1.5877,1.4488,0.93771,7
1.4227,1.0335,1.6394,1.3874,-0.82445,-0.84885,-0.93051,-1.1002,1.4449,1.547,1.3007,7
0.78555,0.23282,0.97792,0.75396,-0.79976,-0.83921,-1.1996,-0.74355,0.43394,1.568,1.9882,7
1.523,1.2218,1.6028,1.5104,-0.64085,-0.57772,-0.14885,-0.82016,1.1555,1.4856,1.8715,7
2.1239,2.2888,2.2195,2.1085,-0.69549,-0.64189,0.28152,-0.98226,1.8988,1.5528,2.3233,7
1.0711,0.57927,1.1676,1.0559,-0.70416,-0.66393,0.48094,-0.88285,1.3532,1.5275,0.94515,7
1.7675,1.6235,1.8608,1.7526,-0.65046,-0.59409,-0.72415,-0.76748,1.1021,1.5462,1.6029,7
1.4634,1.1444,1.4811,1.4607,-0.59945,-0.49779,-0.26652,-0.67866,0.53377,1.4449,1.9391,7
0.61611,0.081814,0.71293,0.60097,-0.62618,-0.60967,-1.5668,-0.32091,0.28845,1.3774,1.1407,7
1.5972,1.3108,1.7882,1.5663,-0.80851,-0.81982,-1.3656,-1.1285,2.0066,1.6114,1.8196,7
1.0236,0.52289,1.1085,1.0104,-0.41899,-0.3225,-1.4467,-0.34111,1.5126,1.4819,1.0856,7
1.2318,0.7809,1.3679,1.2101,-0.64882,-0.62252,0.29946,-0.4722,0.88241,1.5569,1.6548,7
0.88297,0.32784,1.125,0.84257,-0.91847,-1.0281,-0.83501,-1.0074,0.98664,1.4529,1.6809,7
1.0986,0.61383,1.1965,1.0833,-0.65291,-0.60157,-1.1473,-0.79343,1.8911,1.5535,1.6913,7
1.3276,0.89225,1.5563,1.2902,-0.85394,-0.90224,-1.7494,-1.0254,1.4257,1.5353,1.2711,7
1.4195,1.0418,1.5843,1.3929,-0.73771,-0.71946,-1.7287,-1.0894,1.3796,1.5612,1.7659,7
0.587,0.033672,0.81601,0.54833,-0.91361,-1.0251,-1.4894,-1.0411,0.58333,1.5143,2.0416,7
1.006,0.51126,1.0412,1.0008,-0.57648,-0.47696,-1.0891,-0.69835,1.2919,1.4352,1.8343,7
0.80588,0.26008,0.96636,0.77991,-0.84936,-0.87634,-0.8319,-1.1731,1.8796,1.5304,1.2231,7
1.2185,0.78368,1.2601,1.2121,-0.51963,-0.4383,-1.5095,-0.34462,0.74456,1.4526,1.2508,7
0.69976,0.149,0.87502,0.67111,-0.70546,-0.72852,-1.3766,-0.55055,0.53614,1.5424,1.2413,7
0.62097,0.095823,0.65636,0.61589,-0.57292,-0.49777,-0.89803,-0.49779,0.99785,1.2969,1.2139,7
0.9292,0.38851,1.128,0.89663,-0.70008,-0.70876,-1.3614,-0.82408,1.1075,1.5373,1.1701,7
0.68026,0.13153,0.8463,0.65321,-0.82535,-0.86217,-1.3567,-0.89815,1.2438,1.4812,0.85403,7
0.8042,0.26259,0.94121,0.78228,-0.46926,-0.41733,-0.26416,-0.24871,0.95518,1.5751,1.2165,7
0.2702,-0.20683,0.4311,0.24341,-0.74726,-0.80826,-0.95877,-0.62466,1.4103,1.3893,0.85646,7
0.89372,0.35218,1.0734,0.86448,-0.83188,-0.86625,-0.025961,-0.93473,0.29486,1.5173,2.1187,7
-0.60091,-0.5305,-0.63741,-0.59417,0.18401,0.37448,0.87499,0.5489,-0.17868,-0.57783,-0.62392,8
-0.59717,-0.53029,-0.6234,-0.59188,-0.02859,0.092927,0.27019,0.34166,0.018463,-0.46329,-0.62134,8
-0.61184,-0.53168,-0.63025,-0.60774,-0.49125,-0.37319,1.9041,-0.42508,0.061245,-0.43221,-0.62581,8
-0.64099,-0.53378,-0.658,-0.63711,-0.50037,-0.36954,0.84431,-0.67721,0.15023,-0.55961,-0.64703,8
-0.60467,-0.53097,-0.63026,-0.59947,-0.33713,-0.14023,1.8501,-0.31558,1.1756,-0.4511,-0.61866,8
-0.58521,-0.52908,-0.61438,-0.57949,-0.34408,-0.14699,0.56146,-0.28274,0.6152,-0.47972,-0.61772,8
-0.61695,-0.53204,-0.63886,-0.6123,-0.45033,-0.27696,1.5013,-0.55458,1.1968,-0.51648,-0.63255,8
-0.5763,-0.52801,-0.61443,-0.56934,0.15716,0.33951,1.547,0.51984,0.97698,-0.44015,-0.61308,8
-0.58647,-0.52909,-0.62431,-0.57955,0.033546,0.21463,1.983,0.28206,0.16646,-0.5335,-0.61559,8
-0.5897,-0.52958,-0.61565,-0.58445,-0.49351,-0.32429,0.80231,-0.63543,-0.26201,-0.43991,-0.62101,8
-0.5784,-0.52825,-0.61552,-0.57157,0.1204,0.27968,1.0286,0.61898,-0.19891,-0.46097,-0.60942,8
-0.59152,-0.52964,-0.62598,-0.58506,-0.23524,0.0029651,0.87296,-0.26538,0.23592,-0.53266,-0.62627,8
-0.60205,-0.53072,-0.62964,-0.59656,-0.38664,-0.21802,1.2245,-0.12395,0.90173,-0.52059,-0.62049,8
-0.63317,-0.53333,-0.64579,-0.63002,-0.68263,-0.62212,0.068604,-1.0412,-0.11599,-0.5311,-0.63939,8
-0.63419,-0.53336,-0.65011,-0.63048,-0.38978,-0.27918,0.86861,-0.41272,0.57816,-0.52237,-0.63738,8
-0.62697,-0.53282,-0.64615,-0.62273,-0.4179,-0.26427,0.77281,-0.31335,0.69546,-0.57414,-0.63586,8
-0.60194,-0.53077,-0.62496,-0.59712,-0.41169,-0.25682,0.60163,-0.46533,0.038654,-0.48434,-0.61093,8
-0.61019,-0.53145,-0.63538,-0.60505,0.017243,0.10679,1.9343,0.50537,-0.3994,-0.4916,-0.63816,8
-0.60571,-0.53099,-0.63712,-0.59967,-0.057673,0.16223,0.34074,0.13157,1.1673,-0.53779,-0.62484,8
-0.59329,-0.52992,-0.61934,-0.58803,-0.29815,-0.15028,0.60656,0.022497,-0.19951,-0.48904,-0.61723,8
-0.59349,-0.52989,-0.62316,-0.58771,-0.3611,-0.15642,0.77651,-0.39695,0.76854,-0.52948,-0.6153,8
-0.60273,-0.53068,-0.63768,-0.59621,0.12972,0.324,0.61105,0.27725,0.21985,-0.62428,-0.63871,8
-0.55667,-0.52572,-0.59592,-0.54955,-0.28411,-0.060937,1.7361,-0.15769,0.62827,-0.40785,-0.58899,8
-0.62142,-0.53243,-0.63954,-0.61736,-0.35412,-0.24303,1.2909,-0.080463,0.22309,-0.46658,-0.62313,8
-0.61501,-0.532,-0.62826,-0.61175,-0.55905,-0.49109,1.125,-0.44019,-0.036342,-0.39803,-0.62658,8
-0.59784,-0.53031,-0.6267,-0.59217,-0.11806,0.029081,0.015653,0.16471,-0.21498,-0.51008,-0.61533,8
-0.59642,-0.53015,-0.62797,-0.59036,0.16514,0.28657,1.1287,0.60377,-0.10957,-0.46085,-0.6365,8
-0.57386,-0.52783,-0.60594,-0.56773,-0.36321,-0.15216,1.0029,-0.33697,0.66478,-0.42248,-0.59997,8
-0.62024,-0.53229,-0.6428,-0.61548,-0.32061,-0.16854,0.58447,-0.2244,-0.24436,-0.57306,-0.62849,8
-0.61304,-0.53178,-0.63088,-0.60903,-0.47486,-0.36572,1.1744,-0.27947,0.36168,-0.43318,-0.62562,8
-0.59433,-0.52995,-0.62596,-0.58826,0.43296,0.48027,1.0998,0.85319,-0.10483,-0.44962,-0.62249,8
-0.59883,-0.53043,-0.62554,-0.59347,-0.46624,-0.27713,0.21734,-0.73514,0.1544,-0.45109,-0.62328,8
-0.60764,-0.53122,-0.63386,-0.60234,-0.1282,0.045636,-0.23612,0.012558,0.22317,-0.50373,-0.6241,8
-0.62507,-0.53266,-0.64637,-0.62051,-0.23682,-0.10166,-0.47301,-0.0092646,0.18723,-0.53972,-0.63615,8
-0.58702,-0.52919,-0.62125,-0.58059,-0.18197,0.057149,0.32293,-0.26046,0.53832,-0.51291,-0.61674,8
-0.58754,-0.52926,-0.62059,-0.58127,-0.0178,0.15891,0.77722,0.28284,0.17053,-0.47569,-0.61633,8
-0.60206,-0.53074,-0.62803,-0.59681,-0.40094,-0.26866,0.24479,-0.10845,0.28392,-0.51194,-0.61799,8
-0.59706,-0.53025,-0.62505,-0.59151,-0.34889,-0.14866,0.25387,-0.37934,-0.0068021,-0.5092,-0.61949,8
-0.60171,-0.53057,-0.63855,-0.59493,0.36044,0.55615,1.7045,0.34692,-0.17504,-0.557,-0.62712,8
-0.60981,-0.53152,-0.6276,-0.60581,-0.54782,-0.43079,-0.3901,-0.59097,-0.62812,-0.45165,-0.62649,8
-0.63395,-0.53328,-0.65588,-0.62929,-0.37151,-0.24513,0.86454,-0.20511,0.014006,-0.64029,-0.644,8
-0.58434,-0.52895,-0.61614,-0.57826,-0.42568,-0.21793,0.71678,-0.57019,0.65165,-0.45719,-0.61439,8
-0.59807,-0.53031,-0.62856,-0.59217,-0.23725,-0.0090981,0.79882,-0.32396,0.54167,-0.49453,-0.62558,8
-0.61435,-0.5318,-0.63908,-0.60927,-0.43788,-0.25355,0.18691,-0.56624,0.031895,-0.55691,-0.63198,8
-0.59362,-0.52987,-0.62565,-0.5875,-0.23427,-0.032606,1.1364,-0.29522,0.16383,-0.52808,-0.62061,8
-0.60508,-0.53096,-0.63466,-0.59929,-0.020966,0.11469,-0.37421,0.31031,0.022494,-0.54698,-0.62574,8
-0.57822,-0.52827,-0.61292,-0.57173,0.073326,0.22906,-0.21018,0.23929,1.7135,-0.48317,-0.60652,8
-0.59488,-0.53007,-0.62115,-0.58959,-0.12243,0.010273,0.50808,0.1791,1.5992,-0.45149,-0.61314,8
-0.61516,-0.53187,-0.63977,-0.6101,-0.38266,-0.20919,-0.43964,-0.38546,0.41406,-0.61184,-0.63623,8
-0.59017,-0.52958,-0.61906,-0.5845,-0.40181,-0.23465,0.89624,-0.40786,0.54494,-0.48508,-0.62147,8
-0.61089,-0.53153,-0.63457,-0.60597,-0.41334,-0.26972,0.82589,-0.34332,-0.11478,-0.50496,-0.62577,8
-0.61329,-0.53177,-0.63314,-0.60896,-0.51976,-0.39697,0.674,-0.37804,-0.16646,-0.46956,-0.62202,8
-0.62523,-0.53272,-0.64246,-0.62132,-0.64841,-0.54648,-0.23364,-0.90819,1.4312,-0.49166,-0.63576,8
-0.61185,-0.53158,-0.63789,-0.60658,-0.16812,-0.018381,-1.2948,0.033429,0.10761,-0.55007,-0.63349,8
-0.587,-0.52927,-0.61548,-0.58138,-0.50414,-0.32076,0.37751,-0.73359,1.428,-0.55497,-0.61547,8
-0.62253,-0.53244,-0.64729,-0.61744,-0.26498,-0.081474,-0.099055,-0.16646,0.26998,-0.60128,-0.6464,8
-0.5786,-0.52822,-0.61922,-0.5713,-0.18622,0.079079,0.64467,-0.23809,0.79846,-0.48739,-0.6187,8
-0.62974,-0.53294,-0.65611,-0.62442,-0.30663,-0.083458,0.91956,-0.49811,0.74718,-0.62435,-0.64463,8
-0.58237,-0.52858,-0.62588,-0.5747,0.2552,0.42665,0.99762,0.64152,-0.016895,-0.5555,-0.61809,8
-0.58065,-0.5286,-0.61051,-0.57484,-0.37726,-0.19593,-0.7482,-0.33615,0.90904,-0.40731,-0.61673,8
-0.61731,-0.532,-0.64537,-0.61174,0.22442,0.35723,-0.34214,0.45359,-0.42793,-0.56591,-0.64525,8
-0.59007,-0.52958,-0.61855,-0.58446,-0.36614,-0.17943,-1.194,-0.37129,0.23297,-0.49808,-0.61922,8
-0.62174,-0.53237,-0.64687,-0.6166,-0.29691,-0.088784,-0.41227,-0.54388,0.15211,-0.54259,-0.63762,8
-0.60065,-0.53057,-0.62983,-0.59492,-0.28196,-0.09964,0.75602,-0.18497,0.27321,-0.60508,-0.62233,8
-0.53357,-0.52237,-0.59028,-0.52418,0.20983,0.42377,0.61459,0.35148,0.37135,-0.48332,-0.59583,8
-0.60732,-0.53116,-0.63604,-0.60166,0.15593,0.27303,0.48425,0.61222,0.32551,-0.50596,-0.6276,8
-0.61223,-0.53171,-0.63008,-0.60822,-0.58248,-0.48905,-1.9322,-0.8868,0.42769,-0.51719,-0.62608,8
-0.61956,-0.53218,-0.64699,-0.61408,0.17206,0.27049,-0.79172,0.62164,-0.69177,-0.57899,-0.63702,8
-0.572,-0.52757,-0.60802,-0.56532,-0.33896,-0.12873,-1.3432,-0.54539,0.33405,-0.52076,-0.61197,8
-0.58829,-0.52927,-0.62595,-0.5814,-0.26034,-0.0038062,-1.1665,-0.29517,0.23285,-0.61514,-0.62361,8
